Quote Date,Year,State,Price
2024-04-15,2025,NSW,110.08
2024-04-15,2026,NSW,111.0
2024-04-15,2027,NSW,110.78
2024-04-15,2025,VIC,72.69
2024-04-15,2026,VIC,69.3
2024-04-15,2027,VIC,64.25
2024-04-15,2025,QLD,97.02
2024-04-15,2026,QLD,94.01
2024-04-15,2027,QLD,89.87
2024-04-15,2025,SA,87.71
2024-04-15,2026,SA,84.78
2024-04-15,2027,SA,84.41
2024-04-16,2025,NSW,109.24
2024-04-16,2026,NSW,111.25
2024-04-16,2027,NSW,111.37
2024-04-16,2025,VIC,71.72
2024-04-16,2026,VIC,69.0
2024-04-16,2027,VIC,64.0
2024-04-16,2025,QLD,95.93
2024-04-16,2026,QLD,93.89
2024-04-16,2027,QLD,90.26
2024-04-16,2025,SA,88.33
2024-04-16,2026,SA,84.8
2024-04-16,2027,SA,84.53
2024-04-22,2025,NSW,110.32
2024-04-22,2026,NSW,112.25
2024-04-22,2027,NSW,111.33
2024-04-22,2025,VIC,72.36
2024-04-22,2026,VIC,67.55
2024-04-22,2027,VIC,63.34
2024-04-22,2025,QLD,96.68
2024-04-22,2026,QLD,93.93
2024-04-22,2027,QLD,90.44
2024-04-22,2025,SA,88.95
2024-04-22,2026,SA,84.8
2024-04-22,2027,SA,84.53
2024-04-23,2025,NSW,111.95
2024-04-23,2026,NSW,113.39
2024-04-23,2027,NSW,113.5
2024-04-23,2025,VIC,73.78
2024-04-23,2026,VIC,68.5
2024-04-23,2027,VIC,64.0
2024-04-23,2025,QLD,99.0
2024-04-23,2026,QLD,94.75
2024-04-23,2027,QLD,91.24
2024-04-23,2025,SA,88.95
2024-04-23,2026,SA,84.8
2024-04-23,2027,SA,84.53
2024-04-24,2025,NSW,111.08
2024-04-24,2026,NSW,113.23
2024-04-24,2027,NSW,113.5
2024-04-24,2025,VIC,73.44
2024-04-24,2026,VIC,68.5
2024-04-24,2027,VIC,62.58
2024-04-24,2025,QLD,98.17
2024-04-24,2026,QLD,94.75
2024-04-24,2027,QLD,91.24
2024-04-24,2025,SA,88.95
2024-04-24,2026,SA,84.8
2024-04-24,2027,SA,84.53
2024-04-26,2025,NSW,111.87
2024-04-26,2026,NSW,113.49
2024-04-26,2027,NSW,113.5
2024-04-26,2025,VIC,74.18
2024-04-26,2026,VIC,68.73
2024-04-26,2027,VIC,62.77
2024-04-26,2025,QLD,98.9
2024-04-26,2026,QLD,94.96
2024-04-26,2027,QLD,91.44
2024-04-26,2025,SA,88.95
2024-04-26,2026,SA,84.8
2024-04-26,2027,SA,84.53
2024-04-29,2025,NSW,112.04
2024-04-29,2026,NSW,113.75
2024-04-29,2027,NSW,113.5
2024-04-29,2025,VIC,74.42
2024-04-29,2026,VIC,69.04
2024-04-29,2027,VIC,62.77
2024-04-29,2025,QLD,99.27
2024-04-29,2026,QLD,95.11
2024-04-29,2027,QLD,91.62
2024-04-29,2025,SA,89.2
2024-04-29,2026,SA,85.11
2024-04-29,2027,SA,84.53
2024-04-30,2025,NSW,109.54
2024-04-30,2026,NSW,110.13
2024-04-30,2027,NSW,110.45
2024-04-30,2025,VIC,72.17
2024-04-30,2026,VIC,68.73
2024-04-30,2027,VIC,62.34
2024-04-30,2025,QLD,97.5
2024-04-30,2026,QLD,93.26
2024-04-30,2027,QLD,90.5
2024-04-30,2025,SA,89.2
2024-04-30,2026,SA,85.11
2024-04-30,2027,SA,84.53
