Quote Date,Year,State,Price
9/12/2022,2025,QLD,102
9/12/2022,2023,SA,198.55
9/12/2022,2024,SA,174.02
9/12/2022,2025,SA,177
2/12/2022,2023,NSW,203
2/12/2022,2024,NSW,161.97
2/12/2022,2025,NSW,144.88
2/12/2022,2023,VIC,127.56
2/12/2022,2024,VIC,93.33
2/12/2022,2025,VIC,94
2/12/2022,2023,QLD,204.18
2/12/2022,2024,QLD,137.14
2/12/2022,2025,QLD,115.44
2/12/2022,2023,SA,201.26
2/12/2022,2024,SA,186.15
2/12/2022,2025,SA,177
25/11/2022,2023,NSW,206.24
25/11/2022,2024,NSW,165.45
25/11/2022,2025,NSW,145.76
25/11/2022,2023,VIC,132.25
25/11/2022,2024,VIC,100.46
25/11/2022,2025,VIC,98.37
25/11/2022,2023,QLD,213.67
25/11/2022,2024,QLD,143.14
25/11/2022,2025,QLD,118.5
25/11/2022,2023,SA,202
25/11/2022,2024,SA,186
25/11/2022,2025,SA,177
18/11/2022,2023,NSW,196.09
18/11/2022,2024,NSW,169.38
18/11/2022,2025,NSW,160.02
18/11/2022,2023,VIC,123.62
18/11/2022,2024,VIC,105
18/11/2022,2025,VIC,110.28
18/11/2022,2023,QLD,205.92
18/11/2022,2024,QLD,144.9
18/11/2022,2025,QLD,120.83
18/11/2022,2023,SA,219.45
18/11/2022,2024,SA,196.35
18/11/2022,2025,SA,186.9
11/11/2022,2023,NSW,186.75
11/11/2022,2024,NSW,161.31
11/11/2022,2025,NSW,152.4
11/11/2022,2023,VIC,117.73
11/11/2022,2024,VIC,100
11/11/2022,2025,VIC,105.03
11/11/2022,2023,QLD,196.11
11/11/2022,2024,QLD,138
11/11/2022,2025,QLD,115.08
11/11/2022,2023,SA,209
11/11/2022,2024,SA,187
11/11/2022,2025,SA,178
4/11/2022,2023,NSW,231.74
4/11/2022,2024,NSW,185.84
4/11/2022,2025,NSW,168
4/11/2022,2023,VIC,143
4/11/2022,2024,VIC,118
4/11/2022,2025,VIC,111.19
4/11/2022,2023,QLD,238.38
4/11/2022,2024,QLD,168.78
4/11/2022,2025,QLD,135
4/11/2022,2023,SA,209.75
4/11/2022,2024,SA,187.62
4/11/2022,2025,SA,178.1
28/10/2022,2023,NSW,233.33
28/10/2022,2024,NSW,187
28/10/2022,2025,NSW,173.25
28/10/2022,2023,VIC,148.17
28/10/2022,2024,VIC,120.9
28/10/2022,2025,VIC,119.84
28/10/2022,2023,QLD,239.48
28/10/2022,2024,QLD,172.54
28/10/2022,2025,QLD,134
28/10/2022,2023,SA,212.22
28/10/2022,2024,SA,185.35
28/10/2022,2025,SA,175
21/10/2022,2023,NSW,258.77
21/10/2022,2024,NSW,201.3
21/10/2022,2025,NSW,182.93
21/10/2022,2023,VIC,176.67
21/10/2022,2024,VIC,140
21/10/2022,2025,VIC,125.11
21/10/2022,2023,QLD,267.38
21/10/2022,2024,QLD,186.5
21/10/2022,2025,QLD,142.5
21/10/2022,2023,SA,209.88
21/10/2022,2024,SA,173.94
21/10/2022,2025,SA,167.15
14/10/2022,2023,NSW,243
14/10/2022,2024,NSW,192.31
14/10/2022,2025,NSW,181.29
14/10/2022,2023,VIC,170.64
14/10/2022,2024,VIC,133.72
14/10/2022,2025,VIC,122.99
14/10/2022,2023,QLD,245.32
14/10/2022,2024,QLD,171.9
14/10/2022,2025,QLD,143.16
14/10/2022,2023,SA,210
14/10/2022,2024,SA,165
14/10/2022,2025,SA,155
7/10/2022,2023,NSW,246.54
7/10/2022,2024,NSW,185.96
7/10/2022,2025,NSW,170.88
7/10/2022,2023,VIC,169.97
7/10/2022,2024,VIC,129.1
7/10/2022,2025,VIC,107.68
7/10/2022,2023,QLD,241.24
7/10/2022,2024,QLD,160.74
7/10/2022,2025,QLD,127
7/10/2022,2023,SA,193.31
7/10/2022,2024,SA,151.14
7/10/2022,2025,SA,136.05
30/09/2022,2023,NSW,232.1
30/09/2022,2024,NSW,166.89
30/09/2022,2025,NSW,149.1
30/09/2022,2023,VIC,157.16
30/09/2022,2024,VIC,110.67
30/09/2022,2025,VIC,90.41
30/09/2022,2023,QLD,223.68
30/09/2022,2024,QLD,140.93
30/09/2022,2025,QLD,109.23
30/09/2022,2023,SA,193.31
30/09/2022,2024,SA,151.14
30/09/2022,2025,SA,133.83
23/09/2022,2023,NSW,215.65
23/09/2022,2024,NSW,154.83
23/09/2022,2025,NSW,148
23/09/2022,2023,VIC,136.21
23/09/2022,2024,VIC,99.44
23/09/2022,2025,VIC,81.54
23/09/2022,2023,QLD,209.39
23/09/2022,2024,QLD,129.83
23/09/2022,2025,QLD,103
23/09/2022,2023,SA,184.36
23/09/2022,2024,SA,145.26
23/09/2022,2025,SA,133.83
16/09/2022,2023,NSW,222.88
16/09/2022,2024,NSW,159.9
16/09/2022,2025,NSW,148.76
16/09/2022,2023,VIC,139.17
16/09/2022,2024,VIC,101.53
16/09/2022,2025,VIC,81.81
16/09/2022,2023,QLD,212.93
16/09/2022,2024,QLD,134.5
16/09/2022,2025,QLD,106.25
16/09/2022,2023,SA,185.49
16/09/2022,2024,SA,145.26
16/09/2022,2025,SA,133.83
9/09/2022,2023,NSW,219.25
9/09/2022,2024,NSW,147.79
9/09/2022,2025,NSW,140.25
9/09/2022,2023,VIC,144.19
9/09/2022,2024,VIC,96.68
9/09/2022,2025,VIC,80.84
9/09/2022,2023,QLD,206.66
9/09/2022,2024,QLD,125
9/09/2022,2025,QLD,102
9/09/2022,2023,SA,165
9/09/2022,2024,SA,130
9/09/2022,2025,SA,119.68
2/09/2022,2023,NSW,219.25
2/09/2022,2024,NSW,147.79
2/09/2022,2025,NSW,140.25
2/09/2022,2023,VIC,144.19
2/09/2022,2024,VIC,96.68
2/09/2022,2025,VIC,80.84
2/09/2022,2023,QLD,206.66
2/09/2022,2024,QLD,125
2/09/2022,2025,QLD,102
2/09/2022,2023,SA,165
2/09/2022,2024,SA,130
2/09/2022,2025,SA,119.68
26/08/2022,2023,NSW,202.16
26/08/2022,2024,NSW,137.62
26/08/2022,2025,NSW,132.66
26/08/2022,2023,VIC,129.35
26/08/2022,2024,VIC,90.29
26/08/2022,2025,VIC,80
26/08/2022,2023,QLD,191.28
26/08/2022,2024,QLD,113.5
26/08/2022,2025,QLD,91.93
26/08/2022,2023,SA,151.5
26/08/2022,2024,SA,118
26/08/2022,2025,SA,105
19/08/2022,2023,NSW,187.61
19/08/2022,2024,NSW,137.25
19/08/2022,2025,NSW,129.9
19/08/2022,2023,VIC,124.78
19/08/2022,2024,VIC,88.35
19/08/2022,2025,VIC,78.95
19/08/2022,2023,QLD,180.26
19/08/2022,2024,QLD,110.84
19/08/2022,2025,QLD,88.5
19/08/2022,2023,SA,146
19/08/2022,2024,SA,115.38
19/08/2022,2025,SA,101.43
12/08/2022,2023,NSW,177.4
12/08/2022,2024,NSW,130
12/08/2022,2025,NSW,127.37
12/08/2022,2023,VIC,115.82
12/08/2022,2024,VIC,83.68
12/08/2022,2025,VIC,78.32
12/08/2022,2023,QLD,168.18
12/08/2022,2024,QLD,105.39
12/08/2022,2025,QLD,85.49
12/08/2022,2023,SA,136.5
12/08/2022,2024,SA,111.09
12/08/2022,2025,SA,101.43
5/08/2022,2023,NSW,176.39
5/08/2022,2024,NSW,130.14
5/08/2022,2025,NSW,125
5/08/2022,2023,VIC,113.21
5/08/2022,2024,VIC,81.31
5/08/2022,2025,VIC,77.86
5/08/2022,2023,QLD,165.73
5/08/2022,2024,QLD,103.43
5/08/2022,2025,QLD,83.53
5/08/2022,2023,SA,135.2
5/08/2022,2024,SA,112.06
5/08/2022,2025,SA,101.87
29/07/2022,2023,NSW,192.25
29/07/2022,2024,NSW,134.33
29/07/2022,2025,NSW,126.53
29/07/2022,2023,VIC,128.88
29/07/2022,2024,VIC,86.15
29/07/2022,2025,VIC,79
29/07/2022,2023,QLD,185.17
29/07/2022,2024,QLD,106.5
29/07/2022,2025,QLD,84
29/07/2022,2023,SA,153.89
29/07/2022,2024,SA,112.56
29/07/2022,2025,SA,102.32
22/07/2022,2023,NSW,200.26
22/07/2022,2024,NSW,136.4
22/07/2022,2025,NSW,126.75
22/07/2022,2023,VIC,133.03
22/07/2022,2024,VIC,87.47
22/07/2022,2025,VIC,78
22/07/2022,2023,QLD,189.28
22/07/2022,2024,QLD,108.13
22/07/2022,2025,QLD,83.72
22/07/2022,2023,SA,157.34
22/07/2022,2024,SA,112.8
22/07/2022,2025,SA,95.33
15/07/2022,2023,NSW,214.31
15/07/2022,2024,NSW,140.5
15/07/2022,2025,NSW,127.5
15/07/2022,2023,VIC,149.68
15/07/2022,2024,VIC,95
15/07/2022,2025,VIC,78.75
15/07/2022,2023,QLD,196.49
15/07/2022,2024,QLD,110.87
15/07/2022,2025,QLD,85.17
15/07/2022,2023,SA,157.27
15/07/2022,2024,SA,118.64
15/07/2022,2025,SA,88.56
8/07/2022,2023,NSW,199.26
8/07/2022,2024,NSW,132.76
8/07/2022,2025,NSW,125.25
8/07/2022,2023,VIC,130.23
8/07/2022,2024,VIC,84.06
8/07/2022,2025,VIC,75.82
8/07/2022,2023,QLD,190.71
8/07/2022,2024,QLD,109.24
8/07/2022,2025,QLD,85.61
8/07/2022,2023,SA,152.31
8/07/2022,2024,SA,119.92
8/07/2022,2025,SA,84.11
1/07/2022,2023,NSW,200
1/07/2022,2024,NSW,134.03
1/07/2022,2025,NSW,126.75
1/07/2022,2023,VIC,127
1/07/2022,2024,VIC,81.87
1/07/2022,2025,VIC,74.82
1/07/2022,2023,QLD,191.65
1/07/2022,2024,QLD,109.45
1/07/2022,2025,QLD,84.75
1/07/2022,2023,SA,152.31
1/07/2022,2024,SA,122
1/07/2022,2025,SA,84.11
28/06/2022,2023,NSW,198.22
28/06/2022,2024,NSW,133.77
28/06/2022,2025,NSW,125.5
28/06/2022,2023,VIC,119.09
28/06/2022,2024,VIC,78.5
28/06/2022,2025,VIC,75.5
28/06/2022,2023,QLD,189.86
28/06/2022,2024,QLD,109.78
28/06/2022,2025,QLD,89
28/06/2022,2023,SA,150.88
28/06/2022,2024,SA,128.01
28/06/2022,2025,SA,84.11
24/06/2022,2023,NSW,200.8
24/06/2022,2024,NSW,135.41
24/06/2022,2025,NSW,125.63
24/06/2022,2023,VIC,119.79
24/06/2022,2024,VIC,79.71
24/06/2022,2025,VIC,77.75
24/06/2022,2023,QLD,196
24/06/2022,2024,QLD,115.65
24/06/2022,2025,QLD,90.75
24/06/2022,2023,SA,153.76
24/06/2022,2024,SA,129.15
24/06/2022,2025,SA,84.11
10/06/2022,2023,NSW,210.63
10/06/2022,2024,NSW,138
10/06/2022,2025,NSW,126
10/06/2022,2023,VIC,120.82
10/06/2022,2024,VIC,82.31
10/06/2022,2025,VIC,79.25
10/06/2022,2023,QLD,203.55
10/06/2022,2024,QLD,122.31
10/06/2022,2025,QLD,96.62
10/06/2022,2023,SA,165
10/06/2022,2024,SA,133
10/06/2022,2025,SA,85
3/06/2022,2023,NSW,188.51
3/06/2022,2024,NSW,124.6
3/06/2022,2025,NSW,110
3/06/2022,2023,VIC,107.58
3/06/2022,2024,VIC,81.1
3/06/2022,2025,VIC,78.5
3/06/2022,2023,QLD,187.16
3/06/2022,2024,QLD,117.17
3/06/2022,2025,QLD,96.93
3/06/2022,2023,SA,148.5
3/06/2022,2024,SA,122.5
3/06/2022,2025,SA,79.28
27/05/2022,2023,NSW,189.29
27/05/2022,2024,NSW,127.53
27/05/2022,2025,NSW,103.5
27/05/2022,2023,VIC,119
27/05/2022,2024,VIC,82.22
27/05/2022,2025,VIC,74
27/05/2022,2023,QLD,192.32
27/05/2022,2024,QLD,120.65
27/05/2022,2025,QLD,92
27/05/2022,2023,SA,144
27/05/2022,2024,SA,116
27/05/2022,2025,SA,80
20/05/2022,2023,NSW,151.12
20/05/2022,2024,NSW,109
20/05/2022,2025,NSW,102.5
20/05/2022,2023,VIC,94.34
20/05/2022,2024,VIC,68
20/05/2022,2025,VIC,65
20/05/2022,2023,QLD,158.77
20/05/2022,2024,QLD,104.81
20/05/2022,2025,QLD,82.16
20/05/2022,2023,SA,109
20/05/2022,2024,SA,94.5
20/05/2022,2025,SA,71.5
13/05/2022,2023,NSW,124.13
13/05/2022,2024,NSW,99
13/05/2022,2025,NSW,100.95
13/05/2022,2023,VIC,72.56
13/05/2022,2024,VIC,58.5
13/05/2022,2025,VIC,59.65
13/05/2022,2023,QLD,122.76
13/05/2022,2024,QLD,84.36
13/05/2022,2025,QLD,71.76
13/05/2022,2023,SA,89.5
13/05/2022,2024,SA,78.32
13/05/2022,2025,SA,59.92
3/05/2022,2023,NSW,126.02
3/05/2022,2024,NSW,101.44
3/05/2022,2025,NSW,103
3/05/2022,2023,VIC,72.7
3/05/2022,2024,VIC,59.73
3/05/2022,2025,VIC,60.3
3/05/2022,2023,QLD,119.8
3/05/2022,2024,QLD,85.11
3/05/2022,2025,QLD,74.96
3/05/2022,2023,SA,84.1
3/05/2022,2024,SA,76.75
3/05/2022,2025,SA,59.95
14/04/2022,2023,NSW,114.55
14/04/2022,2024,NSW,99.26
14/04/2022,2025,NSW,105
14/04/2022,2023,VIC,62.75
14/04/2022,2024,VIC,55.75
14/04/2022,2025,VIC,59.65
14/04/2022,2023,QLD,98.62
14/04/2022,2024,QLD,77.23
14/04/2022,2025,QLD,73.5
14/04/2022,2023,SA,78.59
14/04/2022,2024,SA,74.55
14/04/2022,2025,SA,59.92
28/03/2022,2022,NSW,127.73
28/03/2022,2023,NSW,137.48
28/03/2022,2024,NSW,123.98
28/03/2022,2022,VIC,68.23
28/03/2022,2023,VIC,61.12
28/03/2022,2024,VIC,56.31
28/03/2022,2022,QLD,131.25
28/03/2022,2023,QLD,107.71
28/03/2022,2024,QLD,86.87
28/03/2022,2022,SA,79.93
28/03/2022,2023,SA,77.02
28/03/2022,2024,SA,70.22
18/03/2022,2022,NSW,102.53
18/03/2022,2023,NSW,109.45
18/03/2022,2024,NSW,96.5
18/03/2022,2022,VIC,62.31
18/03/2022,2023,VIC,56.3
18/03/2022,2024,VIC,51.74
18/03/2022,2022,QLD,116.09
18/03/2022,2023,QLD,92.62
18/03/2022,2024,QLD,75.35
18/03/2022,2022,SA,74.65
18/03/2022,2023,SA,69.33
18/03/2022,2024,SA,65.5
11/03/2022,2022,NSW,97.07
11/03/2022,2023,NSW,105.14
11/03/2022,2024,NSW,91.25
11/03/2022,2022,VIC,57.67
11/03/2022,2023,VIC,51.73
11/03/2022,2024,VIC,49.25
11/03/2022,2022,QLD,115.85
11/03/2022,2023,QLD,88.59
11/03/2022,2024,QLD,73.32
11/03/2022,2022,SA,75.73
11/03/2022,2023,SA,69.33
11/03/2022,2024,SA,64.5
7/03/2022,2022,NSW,96.57
7/03/2022,2023,NSW,102.38
7/03/2022,2024,NSW,89.89
7/03/2022,2022,VIC,58.19
7/03/2022,2023,VIC,51.81
7/03/2022,2024,VIC,50.4
7/03/2022,2022,QLD,110.67
7/03/2022,2023,QLD,87.16
7/03/2022,2024,QLD,72.59
7/03/2022,2022,SA,75.73
7/03/2022,2023,SA,69.33
7/03/2022,2024,SA,64.5
25/02/2022,2022,NSW,89.87
25/02/2022,2023,NSW,93.32
25/02/2022,2024,NSW,83.66
25/02/2022,2022,VIC,57.13
25/02/2022,2023,VIC,50.67
25/02/2022,2024,VIC,50.45
25/02/2022,2022,QLD,102.73
25/02/2022,2023,QLD,78.22
25/02/2022,2024,QLD,66.14
25/02/2022,2022,SA,72.56
25/02/2022,2023,SA,66.75
25/02/2022,2024,SA,61.69
21/02/2022,2022,NSW,86.47
21/02/2022,2023,NSW,90.22
21/02/2022,2024,NSW,82.22
21/02/2022,2022,VIC,55.92
21/02/2022,2023,VIC,50.1
21/02/2022,2024,VIC,49.5
21/02/2022,2022,QLD,99.61
21/02/2022,2023,QLD,76.72
21/02/2022,2024,QLD,65.09
21/02/2022,2022,SA,72.13
21/02/2022,2023,SA,65.74
21/02/2022,2024,SA,60.69
11/02/2022,2022,NSW,80.89
11/02/2022,2023,NSW,82.65
11/02/2022,2024,NSW,75.1
11/02/2022,2022,VIC,54.2
11/02/2022,2023,VIC,48.79
11/02/2022,2024,VIC,47
11/02/2022,2022,QLD,97.34
11/02/2022,2023,QLD,72.42
11/02/2022,2024,QLD,59.47
11/02/2022,2022,SA,72.54
11/02/2022,2023,SA,65.74
11/02/2022,2024,SA,60.06
4/02/2022,2022,NSW,82.78
4/02/2022,2023,NSW,84
4/02/2022,2024,NSW,75.89
4/02/2022,2022,VIC,56.22
4/02/2022,2023,VIC,49.42
4/02/2022,2024,VIC,47
4/02/2022,2022,QLD,106.86
4/02/2022,2023,QLD,75
4/02/2022,2024,QLD,60.77
4/02/2022,2022,SA,75.5
4/02/2022,2023,SA,65.74
4/02/2022,2024,SA,60.06
28/01/2022,2022,NSW,83.46
28/01/2022,2023,NSW,85.37
28/01/2022,2024,NSW,76.72
28/01/2022,2022,VIC,53.57
28/01/2022,2023,VIC,49.1
28/01/2022,2024,VIC,47.29
28/01/2022,2022,QLD,108
28/01/2022,2023,QLD,76.24
28/01/2022,2024,QLD,61.3
28/01/2022,2022,SA,70.64
28/01/2022,2023,SA,64.35
28/01/2022,2024,SA,59.87
21/01/2022,2022,NSW,83.62
21/01/2022,2023,NSW,85.07
21/01/2022,2024,NSW,76.7
21/01/2022,2022,VIC,55.47
21/01/2022,2023,VIC,49.91
21/01/2022,2024,VIC,47.51
21/01/2022,2022,QLD,103.67
21/01/2022,2023,QLD,75.8
21/01/2022,2024,QLD,61.74
21/01/2022,2022,SA,69.83
21/01/2022,2023,SA,63.35
21/01/2022,2024,SA,58.65
20/01/2022,2022,NSW,80.79
20/01/2022,2023,NSW,81.75
20/01/2022,2024,NSW,76.25
20/01/2022,2022,VIC,54.03
20/01/2022,2023,VIC,48.73
20/01/2022,2024,VIC,47.5
20/01/2022,2022,QLD,92.58
20/01/2022,2023,QLD,72.47
20/01/2022,2024,QLD,60.03
20/01/2022,2022,SA,69.83
20/01/2022,2023,SA,63.35
20/01/2022,2024,SA,58.65
14/01/2022,2022,NSW,85.46
14/01/2022,2023,NSW,84.14
14/01/2022,2024,NSW,79.24
14/01/2022,2022,VIC,53.64
14/01/2022,2023,VIC,48.96
14/01/2022,2024,VIC,48.25
14/01/2022,2022,QLD,98.78
14/01/2022,2023,QLD,74.85
14/01/2022,2024,QLD,61.79
14/01/2022,2022,SA,72.59
14/01/2022,2023,SA,64.46
14/01/2022,2024,SA,59
12/01/2022,2022,NSW,89.25
12/01/2022,2023,NSW,85.53
12/01/2022,2024,NSW,79.5
12/01/2022,2022,VIC,56.92
12/01/2022,2023,VIC,50.82
12/01/2022,2024,VIC,48.85
12/01/2022,2022,QLD,107.47
12/01/2022,2023,QLD,76.62
12/01/2022,2024,QLD,63.16
12/01/2022,2022,SA,72.34
12/01/2022,2023,SA,64.46
12/01/2022,2024,SA,59
17/12/2021,2022,NSW,76.35
17/12/2021,2023,NSW,76.44
17/12/2021,2024,NSW,72.21
17/12/2021,2022,VIC,55.39
17/12/2021,2023,VIC,50.01
17/12/2021,2024,VIC,46.75
17/12/2021,2022,QLD,83.5
17/12/2021,2023,QLD,67.41
17/12/2021,2024,QLD,58.51
17/12/2021,2022,SA,65.62
17/12/2021,2023,SA,58.56
17/12/2021,2024,SA,57.25
10/12/2021,2022,NSW,76.42
10/12/2021,2023,NSW,76.55
10/12/2021,2024,NSW,72.01
10/12/2021,2022,VIC,55.88
10/12/2021,2023,VIC,50.11
10/12/2021,2024,VIC,48.21
10/12/2021,2022,QLD,82.08
10/12/2021,2023,QLD,66.65
10/12/2021,2024,QLD,59.06
10/12/2021,2022,SA,64.94
10/12/2021,2023,SA,57
10/12/2021,2024,SA,55.68
3/12/2021,2022,NSW,72.86
3/12/2021,2023,NSW,73.01
3/12/2021,2024,NSW,69.56
3/12/2021,2022,VIC,53.02
3/12/2021,2023,VIC,48.73
3/12/2021,2024,VIC,47.57
3/12/2021,2022,QLD,77.8
3/12/2021,2023,QLD,64.79
3/12/2021,2024,QLD,57.65
3/12/2021,2022,SA,60.34
3/12/2021,2023,SA,55.85
3/12/2021,2024,SA,55.68
26/11/2021,2022,NSW,71.98
26/11/2021,2023,NSW,71.61
26/11/2021,2024,NSW,67.95
26/11/2021,2022,VIC,51.8
26/11/2021,2023,VIC,48.57
26/11/2021,2024,VIC,46.91
26/11/2021,2022,QLD,76.01
26/11/2021,2023,QLD,63.84
26/11/2021,2024,QLD,56.9
26/11/2021,2022,SA,60.83
26/11/2021,2023,SA,55
26/11/2021,2024,SA,57.5
19/11/2021,2022,NSW,68.09
19/11/2021,2023,NSW,68.01
19/11/2021,2024,NSW,66.35
19/11/2021,2022,VIC,49.11
19/11/2021,2023,VIC,46.95
19/11/2021,2024,VIC,45.88
19/11/2021,2022,QLD,68.59
19/11/2021,2023,QLD,59
19/11/2021,2024,QLD,52.45
19/11/2021,2022,SA,56.5
19/11/2021,2023,SA,51.9
19/11/2021,2024,SA,53.41
12/11/2021,2022,NSW,66.39
12/11/2021,2023,NSW,67.22
12/11/2021,2024,NSW,65.84
12/11/2021,2022,VIC,48.36
12/11/2021,2023,VIC,46.06
12/11/2021,2024,VIC,45.7
12/11/2021,2022,QLD,67.33
12/11/2021,2023,QLD,58.1
12/11/2021,2024,QLD,52.1
12/11/2021,2022,SA,53.97
12/11/2021,2023,SA,50.58
12/11/2021,2024,SA,53.41
5/11/2021,2022,NSW,69.73
5/11/2021,2023,NSW,68.75
5/11/2021,2024,NSW,66.52
5/11/2021,2022,VIC,48.92
5/11/2021,2023,VIC,46.36
5/11/2021,2024,VIC,46.07
5/11/2021,2022,QLD,69.1
5/11/2021,2023,QLD,59.25
5/11/2021,2024,QLD,52.77
5/11/2021,2022,SA,54.57
5/11/2021,2023,SA,51
5/11/2021,2024,SA,53.8
29/10/2021,2022,NSW,66.59
29/10/2021,2023,NSW,66.66
29/10/2021,2024,NSW,65.27
29/10/2021,2022,VIC,48.41
29/10/2021,2023,VIC,45.92
29/10/2021,2024,VIC,45.97
29/10/2021,2022,QLD,66.81
29/10/2021,2023,QLD,56.14
29/10/2021,2024,QLD,51.35
29/10/2021,2022,SA,53.85
29/10/2021,2023,SA,51
29/10/2021,2024,SA,53.8
22/10/2021,2022,NSW,68.56
22/10/2021,2023,NSW,67.07
22/10/2021,2024,NSW,65.32
22/10/2021,2022,VIC,50.01
22/10/2021,2023,VIC,46.71
22/10/2021,2024,VIC,46.91
22/10/2021,2022,QLD,70.25
22/10/2021,2023,QLD,57.75
22/10/2021,2024,QLD,52.54
22/10/2021,2022,SA,54.28
22/10/2021,2023,SA,51
22/10/2021,2024,SA,53.8
19/10/2021,2022,NSW,66.02
19/10/2021,2023,NSW,65.83
19/10/2021,2024,NSW,63.99
19/10/2021,2022,VIC,47.39
19/10/2021,2023,VIC,45.5
19/10/2021,2024,VIC,45.58
19/10/2021,2022,QLD,63.25
19/10/2021,2023,QLD,55.25
19/10/2021,2024,QLD,51.09
19/10/2021,2022,SA,53.29
19/10/2021,2023,SA,51
19/10/2021,2024,SA,53.8
15/10/2021,2022,NSW,64.16
15/10/2021,2023,NSW,64.98
15/10/2021,2024,NSW,63.86
15/10/2021,2022,VIC,46.49
15/10/2021,2023,VIC,44.77
15/10/2021,2024,VIC,45.2
15/10/2021,2022,QLD,60.98
15/10/2021,2023,QLD,53.83
15/10/2021,2024,QLD,50.75
15/10/2021,2022,SA,53.09
15/10/2021,2023,SA,51
15/10/2021,2024,SA,53.8
8/10/2021,2022,NSW,65.47
8/10/2021,2023,NSW,65.5
8/10/2021,2024,NSW,64.47
8/10/2021,2022,VIC,47.35
8/10/2021,2023,VIC,44.8
8/10/2021,2024,VIC,45.48
8/10/2021,2022,QLD,62.16
8/10/2021,2023,QLD,55
8/10/2021,2024,QLD,50.75
8/10/2021,2022,SA,52
8/10/2021,2023,SA,52.5
8/10/2021,2024,SA,53.8
27/09/2021,2022,NSW,65.25
27/09/2021,2023,NSW,65.65
27/09/2021,2024,NSW,63.86
27/09/2021,2022,VIC,47.86
27/09/2021,2023,VIC,46.17
27/09/2021,2024,VIC,45.45
27/09/2021,2022,QLD,59.99
27/09/2021,2023,QLD,53.58
27/09/2021,2024,QLD,48.95
27/09/2021,2022,SA,53.2
27/09/2021,2023,SA,52.5
27/09/2021,2024,SA,53.8
23/09/2021,2022,NSW,64.36
23/09/2021,2023,NSW,64.7
23/09/2021,2024,NSW,63.5
23/09/2021,2022,VIC,47.88
23/09/2021,2023,VIC,46
23/09/2021,2024,VIC,45.25
23/09/2021,2022,QLD,57.71
23/09/2021,2023,QLD,52.41
23/09/2021,2024,QLD,48.66
23/09/2021,2022,SA,53.19
23/09/2021,2023,SA,52.5
23/09/2021,2024,SA,53.8
20/09/2021,2022,NSW,62.82
20/09/2021,2023,NSW,63.5
20/09/2021,2024,NSW,62.42
20/09/2021,2022,VIC,46.45
20/09/2021,2023,VIC,45.05
20/09/2021,2024,VIC,45.12
20/09/2021,2022,QLD,55.98
20/09/2021,2023,QLD,51.18
20/09/2021,2024,QLD,47.97
20/09/2021,2022,SA,53.25
20/09/2021,2023,SA,52.5
20/09/2021,2024,SA,53.8
10/09/2021,2022,NSW,64.72
10/09/2021,2023,NSW,64.31
10/09/2021,2024,NSW,63.04
10/09/2021,2022,VIC,49.6
10/09/2021,2023,VIC,46.28
10/09/2021,2024,VIC,46.43
10/09/2021,2022,QLD,57.35
10/09/2021,2023,QLD,51.39
10/09/2021,2024,QLD,48.02
10/09/2021,2022,SA,54.5
10/09/2021,2023,SA,52.5
10/09/2021,2024,SA,53.78
